location_name,level,cause_group,cause_name,pct_s,pct_ms,pct_m,prop_s
Western Pacific,3,Neoplasms,Liver cancer due to hepatitis B,0.0,0.0,0.0,0.1537
Western Pacific,3,Neoplasms,Ovarian cancer,0.0,0.0,0.0,0.0577
Western Pacific,3,Neoplasms,Other malignant neoplasms,0.0,0.0,0.0,0.1067
Western Pacific,3,Neoplasms,Nasopharynx cancer,0.0,0.0,0.0,0.0635
Western Pacific,3,Neoplasms,Uterine cancer,0.0,0.0,0.0,0.0496
Western Pacific,3,Neoplasms,Lip and oral cavity cancer,0.0,0.0,0.0,0.0914
Western Pacific,3,Neoplasms,Kidney cancer,0.0,0.0,0.0,0.0837
Western Pacific,3,Neoplasms,Chronic lymphoid leukemia,0.0,0.0,0.0,0.0254
Western Pacific,3,Neoplasms,Malignant neoplasm of bone and articular cartilage,0.0,0.0,0.0,0.0304
Western Pacific,3,Neoplasms,Gallbladder and biliary tract cancer,0.0,0.0,0.0,0.1479
Western Pacific,3,Neoplasms,Acute lymphoid leukemia,0.0,0.0,0.0,0.0539
Western Pacific,3,Neoplasms,Larynx cancer,0.0,0.0,0.0,0.0662
Western Pacific,3,Neoplasms,Multiple myeloma,0.0,0.0,0.0,0.0546
Western Pacific,3,Neoplasms,Liver cancer due to hepatitis C,0.0,0.0,0.0,0.1529
Western Pacific,3,Neoplasms,Thyroid cancer,0.0,0.0,0.0,0.0422
Western Pacific,3,Neoplasms,Other leukemia,0.0,0.0,0.0,0.0288
Western Pacific,3,Neoplasms,Acute myeloid leukemia,0.0,0.0,0.0,0.1457
Western Pacific,3,Neoplasms,Liver cancer due to alcohol use,0.0,0.0,0.0,0.1541
Western Pacific,3,Neoplasms,Other pharynx cancer,0.0,0.0,0.0,0.1202
Western Pacific,3,Neoplasms,Soft tissue and other extraosseous sarcomas,0.0,0.0,0.0,0.0534
Western Pacific,3,Neoplasms,Non-melanoma skin cancer (squamous-cell carcinoma),0.0,0.0,0.0,0.0
Western Pacific,3,Neoplasms,Malignant skin melanoma,0.0,0.0,0.0,0.0711
Western Pacific,3,Neoplasms,Liver cancer due to NASH,0.0,0.0,0.0,0.1547
Western Pacific,3,Neoplasms,Liver cancer due to other causes,0.0,0.0,0.0,0.1538
Western Pacific,3,Neoplasms,Testicular cancer,0.0,0.0,0.0,0.0372
Western Pacific,3,Neoplasms,Hodgkin lymphoma,0.0,0.0,0.0,0.0552
Western Pacific,3,Neoplasms,Mesothelioma,0.0,0.0,0.0,0.1202
Western Pacific,3,Neoplasms,Chronic myeloid leukemia,0.0,0.0,0.0,0.1333
Western Pacific,3,Neoplasms,Other eye cancers,0.0,0.0,0.0,0.0415
Western Pacific,3,Neoplasms,Burkitt lymphoma,0.0,0.0,0.0,0.0535
Western Pacific,3,Neoplasms,Neuroblastoma and other peripheral nervous cell tumors,0.0,0.0,0.0,0.0816
Western Pacific,3,Neoplasms,Retinoblastoma,0.0,0.0,0.0,0.0079
Western Pacific,3,Neoplasms,Hepatoblastoma,0.0,0.0,0.0,0.0137
Western Pacific,3,Neurological disorders,Migraine,0.0,0.0148,0.0148,0.0
Western Pacific,3,Neurological disorders,Alzheimer's disease and other dementias,0.0,0.006,0.006,0.0
Western Pacific,3,Neurological disorders,Tension-type headache,0.0,0.0016,0.0016,0.0
Western Pacific,3,Neurological disorders,Idiopathic epilepsy,0.0008,0.0016,0.0008,0.479
Western Pacific,3,Neurological disorders,Parkinson's disease,0.0,0.0013,0.0013,0.0
Western Pacific,3,Neurological disorders,Multiple sclerosis,0.0,0.0,0.0,0.1525
Western Pacific,3,Neurological disorders,Motor neuron disease,0.0,0.0,0.0,0.1575
Western Pacific,3,Neurological disorders,Other neurological disorders,0.0,0.0,0.0,0.0
Western Pacific,3,Nutritional deficiencies,Vitamin A deficiency,0.0,0.0001,0.0001,0.0
Western Pacific,3,Nutritional deficiencies,Iodine deficiency,0.0,0.0,0.0,0.0
Western Pacific,3,Nutritional deficiencies,Protein-energy malnutrition,0.0,0.0,0.0,0.0
Western Pacific,3,Other infectious diseases,Encephalitis,0.0,0.0001,0.0001,0.0002
Western Pacific,3,Other infectious diseases,Meningitis,0.0,0.0,0.0,0.0002
Western Pacific,3,Other infectious diseases,Other unspecified infectious diseases,0.0,0.0,0.0,0.0
Western Pacific,3,Other infectious diseases,Tetanus,0.0,0.0,0.0,0.3599
Western Pacific,3,Other non-communicable diseases,Other gynecological diseases,0.0,0.0026,0.0026,0.0
Western Pacific,3,Other non-communicable diseases,Congenital musculoskeletal and limb anomalies,0.0,0.0013,0.0013,0.0
Western Pacific,3,Other non-communicable diseases,Other congenital birth defects,0.0,0.0003,0.0003,0.0
Western Pacific,3,Other non-communicable diseases,Endometriosis,0.0,0.0003,0.0003,0.0
Western Pacific,3,Other non-communicable diseases,Other chromosomal abnormalities,0.0,0.0001,0.0001,0.0202
Western Pacific,3,Other non-communicable diseases,Congenital heart anomalies,0.0,0.0001,0.0001,0.0
Western Pacific,3,Other non-communicable diseases,Down syndrome,0.0,0.0001,0.0001,0.0003
Western Pacific,3,Other non-communicable diseases,Neural tube defects,0.0,0.0001,0.0001,0.0696
Western Pacific,3,Other non-communicable diseases,Urogenital congenital anomalies,0.0,0.0,0.0,0.0
Western Pacific,3,Other non-communicable diseases,Thalassemias,0.0,0.0,0.0,0.0
Western Pacific,3,Other non-communicable diseases,Thyroid diseases,0.0,0.0,0.0,0.0
Western Pacific,3,Other non-communicable diseases,Other hemoglobinopathies and hemolytic anemias,0.0,0.0,0.0,0.0
Western Pacific,3,Other non-communicable diseases,Uterine fibroids,0.0,0.0,0.0,0.0
Western Pacific,3,Other non-communicable diseases,Sickle cell disorders,0.0,0.0,0.0,0.0666
Western Pacific,3,Other non-communicable diseases,G6PD deficiency,0.0,0.0,0.0,0.0
Western Pacific,3,Other non-communicable diseases,Digestive congenital anomalies,0.0,0.0,0.0,0.0
Western Pacific,3,Respiratory infections and tuberculosis,Drug-susceptible tuberculosis,0.0,0.0011,0.0011,0.0
Western Pacific,3,Respiratory infections and tuberculosis,COVID-19,0.0,0.0006,0.0005,0.0395
Western Pacific,3,Respiratory infections and tuberculosis,Multidrug-resistant tuberculosis without extensive drug resistance,0.0,0.0,0.0,0.0
Western Pacific,3,Respiratory infections and tuberculosis,Otitis media,0.0,0.0,0.0,0.0
Western Pacific,3,Respiratory infections and tuberculosis,Upper respiratory infections,0.0,0.0,0.0,0.0
Western Pacific,3,Respiratory infections and tuberculosis,Extensively drug-resistant tuberculosis,0.0,0.0,0.0,0.0
Western Pacific,3,Respiratory infections and tuberculosis,Lower respiratory infections,0.0,0.0,0.0,0.0
Western Pacific,3,Sense organ diseases,Age-related and other hearing loss,0.0,0.0064,0.0064,0.0
Western Pacific,3,Sense organ diseases,Cataract,0.0,0.0028,0.0028,0.0
Western Pacific,3,Sense organ diseases,Refraction disorders,0.0,0.002,0.002,0.0
Western Pacific,3,Sense organ diseases,Other vision loss,0.0,0.0019,0.0019,0.0
Western Pacific,3,Sense organ diseases,Glaucoma,0.0,0.0004,0.0004,0.0
Western Pacific,3,Sense organ diseases,Age-related macular degeneration,0.0,0.0004,0.0004,0.0
Western Pacific,3,Skin and subcutaneous diseases,Urticaria,0.0,0.0016,0.0016,0.0
Western Pacific,3,Skin and subcutaneous diseases,Psoriasis,0.0005,0.0012,0.0007,0.4358
Western Pacific,3,Skin and subcutaneous diseases,Contact dermatitis,0.0,0.0011,0.0011,0.0
Western Pacific,3,Skin and subcutaneous diseases,Atopic dermatitis,0.0002,0.001,0.0008,0.1609
Western Pacific,3,Skin and subcutaneous diseases,Acne vulgaris,0.0,0.0005,0.0005,0.0
Western Pacific,3,Substance use disorders,Alcohol use disorders,0.0007,0.0017,0.001,0.3916
Western Pacific,3,Substance use disorders,Opioid use disorders,0.0005,0.0009,0.0004,0.552
Western Pacific,3,Substance use disorders,Amphetamine use disorders,0.0,0.0006,0.0006,0.0057
Western Pacific,3,Substance use disorders,Cannabis use disorders,0.0,0.0001,0.0001,0.0
Western Pacific,3,Substance use disorders,Cocaine use disorders,0.0,0.0,0.0,0.009
World,3,Cardiovascular diseases,Ischemic stroke,0.0009,0.0045,0.0036,0.1929
World,3,Cardiovascular diseases,Atrial fibrillation and flutter,0.0,0.0035,0.0035,0.0
World,3,Cardiovascular diseases,Other cardiovascular and circulatory diseases,0.0,0.0031,0.0031,0.0
World,3,Cardiovascular diseases,Ischemic heart disease,0.0,0.001,0.001,0.0
World,3,Cardiovascular diseases,Intracerebral hemorrhage,0.0003,0.0009,0.0007,0.2722
World,3,Cardiovascular diseases,Hypertensive heart disease,0.0,0.0006,0.0006,0.0
World,3,Cardiovascular diseases,Subarachnoid hemorrhage,0.0001,0.0004,0.0003,0.2203
World,3,Cardiovascular diseases,Other cardiomyopathy,0.0,0.0002,0.0002,0.0
World,3,Cardiovascular diseases,Non-rheumatic calcific aortic valve disease,0.0,0.0001,0.0001,0.0
World,3,Cardiovascular diseases,Rheumatic heart disease,0.0,0.0001,0.0001,0.0
World,3,Cardiovascular diseases,Non-rheumatic degenerative mitral valve disease,0.0,0.0001,0.0001,0.0
World,3,Cardiovascular diseases,Alcoholic cardiomyopathy,0.0,0.0001,0.0001,0.0
World,3,Cardiovascular diseases,Endocarditis,0.0,0.0,0.0,0.0
World,3,Cardiovascular diseases,Myocarditis,0.0,0.0,0.0,0.0
World,3,Cardiovascular diseases,Pulmonary Arterial Hypertension,0.0,0.0,0.0,0.0
World,3,Cardiovascular diseases,Other non-rheumatic valve diseases,0.0,0.0,0.0,0.0
World,3,Chronic respiratory diseases,Chronic obstructive pulmonary disease,0.0,0.0069,0.0069,0.0
World,3,Chronic respiratory diseases,Interstitial lung disease and pulmonary sarcoidosis,0.0,0.0002,0.0002,0.0
World,3,Chronic respiratory diseases,Silicosis,0.0,0.0,0.0,0.018
World,3,Chronic respiratory diseases,Asbestosis,0.0,0.0,0.0,0.0267
World,3,Chronic respiratory diseases,Coal workers pneumoconiosis,0.0,0.0,0.0,0.0317
World,3,Chronic respiratory diseases,Other pneumoconiosis,0.0,0.0,0.0,0.0166
World,3,Diabetes and kidney diseases,Diabetes mellitus type 2,0.0,0.0013,0.0013,0.0
World,3,Diabetes and kidney diseases,Chronic kidney disease due to other and unspecified causes,0.0004,0.0006,0.0002,0.6276
World,3,Diabetes and kidney diseases,Chronic kidney disease due to diabetes mellitus type 2,0.0001,0.0005,0.0004,0.2833
World,3,Diabetes and kidney diseases,Chronic kidney disease due to hypertension,0.0002,0.0003,0.0001,0.6316
World,3,Diabetes and kidney diseases,Chronic kidney disease due to glomerulonephritis,0.0002,0.0002,0.0,0.9626
World,3,Diabetes and kidney diseases,Diabetes mellitus type 1,0.0,0.0001,0.0001,0.0
World,3,Diabetes and kidney diseases,Chronic kidney disease due to diabetes mellitus type 1,0.0001,0.0001,0.0,0.9522
World,3,Digestive diseases,"Inguinal, femoral, and abdominal hernia",0.0,0.0004,0.0004,0.0
World,3,Digestive diseases,Ulcerative colitis,0.0,0.0003,0.0003,0.0
World,3,Digestive diseases,Crohn's disease,0.0,0.0002,0.0002,0.0
World,3,Digestive diseases,Pancreatitis,0.0,0.0002,0.0002,0.0
World,3,Digestive diseases,Cirrhosis and other chronic liver diseases due to other causes,0.0,0.0002,0.0002,0.0
World,3,Digestive diseases,Cirrhosis and other chronic liver diseases due to hepatitis B,0.0,0.0001,0.0001,0.0
World,3,Digestive diseases,Cirrhosis and other chronic liver diseases due to alcohol use,0.0,0.0001,0.0001,0.0
World,3,Digestive diseases,Cirrhosis and other chronic liver diseases due to hepatitis C,0.0,0.0001,0.0001,0.0
World,3,Digestive diseases,Peptic ulcer disease,0.0,0.0001,0.0001,0.0
World,3,Digestive diseases,Gastritis and duodenitis,0.0,0.0001,0.0001,0.0
World,3,Digestive diseases,Vascular intestinal disorders,0.0,0.0,0.0,0.0
World,3,Digestive diseases,Cirrhosis and other chronic liver diseases due to NAFLD,0.0,0.0,0.0,0.0
World,3,Enteric infections,Diarrheal diseases,0.0,0.0,0.0,0.0
World,3,HIV/AIDS and sexually transmitted infections,HIV/AIDS resulting in other diseases,0.0007,0.0019,0.0012,0.3574
World,3,HIV/AIDS and sexually transmitted infections,HIV/AIDS - Drug-susceptible Tuberculosis,0.0,0.0008,0.0008,0.0
World,3,HIV/AIDS and sexually transmitted infections,Syphilis,0.0,0.0001,0.0001,0.0231
World,3,HIV/AIDS and sexually transmitted infections,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,0.0,0.0,0.0,0.0
World,3,HIV/AIDS and sexually transmitted infections,Other sexually transmitted infections,0.0,0.0,0.0,0.0
World,3,HIV/AIDS and sexually transmitted infections,Chlamydial infection,0.0,0.0,0.0,0.0
World,3,HIV/AIDS and sexually transmitted infections,Gonococcal infection,0.0,0.0,0.0,0.0
World,3,HIV/AIDS and sexually transmitted infections,HIV/AIDS - Extensively drug-resistant Tuberculosis,0.0,0.0,0.0,0.0
World,3,Injuries,injuries,0.0,0.0078,0.0078,0.0
World,3,Maternal and neonatal disorders,Neonatal preterm birth,0.001,0.005,0.004,0.2003
World,3,Maternal and neonatal disorders,Neonatal encephalopathy due to birth asphyxia and trauma,0.0004,0.0011,0.0007,0.3473
World,3,Maternal and neonatal disorders,Neonatal sepsis and other neonatal infections,0.0002,0.0007,0.0005,0.3199
World,3,Maternal and neonatal disorders,Maternal obstructed labor and uterine rupture,0.0,0.0005,0.0005,0.0
World,3,Maternal and neonatal disorders,Hemolytic disease and other neonatal jaundice,0.0001,0.0002,0.0001,0.3255
World,3,Mental disorders,Major depressive disorder,0.0037,0.0103,0.0067,0.356
World,3,Mental disorders,Anxiety disorders,0.0,0.0091,0.0091,0.0
World,3,Mental disorders,Schizophrenia,0.0031,0.0031,0.0,1.0
World,3,Mental disorders,Conduct disorder,0.0,0.0029,0.0029,0.0
World,3,Mental disorders,Bipolar disorder,0.0,0.0029,0.0029,0.0
World,3,Mental disorders,Autism spectrum disorders,0.0,0.0025,0.0025,0.0
World,3,Mental disorders,Bulimia nervosa,0.0,0.0017,0.0017,0.0
World,3,Mental disorders,Other mental disorders,0.0,0.0013,0.0013,0.0
World,3,Mental disorders,Idiopathic developmental intellectual disability,0.0,0.001,0.001,0.0
World,3,Mental disorders,Anorexia nervosa,0.0,0.0005,0.0005,0.0
World,3,Musculoskeletal disorders,Low back pain,0.0,0.0248,0.0248,0.0
World,3,Musculoskeletal disorders,Other musculoskeletal disorders,0.0051,0.0146,0.0095,0.3497
World,3,Musculoskeletal disorders,Neck pain,0.0,0.0058,0.0058,0.0
World,3,Musculoskeletal disorders,Osteoarthritis knee,0.0,0.0054,0.0054,0.0
World,3,Musculoskeletal disorders,Osteoarthritis hand,0.0,0.0027,0.0027,0.0
World,3,Musculoskeletal disorders,Gout,0.0001,0.001,0.0008,0.1291
World,3,Musculoskeletal disorders,Osteoarthritis other,0.0,0.0008,0.0008,0.0
World,3,Musculoskeletal disorders,Osteoarthritis hip,0.0,0.0006,0.0006,0.0
World,3,Musculoskeletal disorders,Rheumatoid arthritis,0.0002,0.0006,0.0004,0.384
World,3,Neglected tropical diseases and malaria,Onchocerciasis,0.0,0.0056,0.0056,0.0
World,3,Neglected tropical diseases and malaria,Cysticercosis,0.0,0.0008,0.0008,0.0
World,3,Neglected tropical diseases and malaria,Food-borne trematodiases,0.0,0.0007,0.0007,0.0
World,3,Neglected tropical diseases and malaria,Malaria,0.0003,0.0007,0.0004,0.3821
World,3,Neglected tropical diseases and malaria,Dengue,0.0,0.0006,0.0006,0.0
World,3,Neglected tropical diseases and malaria,Trachoma,0.0,0.0002,0.0002,0.0
World,3,Neglected tropical diseases and malaria,Chagas disease,0.0,0.0001,0.0001,0.0
World,3,Neglected tropical diseases and malaria,Schistosomiasis,0.0,0.0,0.0,0.0
World,3,Neglected tropical diseases and malaria,Cystic echinococcosis,0.0,0.0,0.0,0.0
World,3,Neglected tropical diseases and malaria,African trypanosomiasis,0.0,0.0,0.0,1.0
World,3,Neglected tropical diseases and malaria,Zika virus,0.0,0.0,0.0,0.857
World,3,Neglected tropical diseases and malaria,Ebola,0.0,0.0,0.0,0.0
World,3,Neoplasms,Prostate cancer,0.0,0.0006,0.0006,0.0
World,3,Neoplasms,Colon and rectum cancer,0.0,0.0003,0.0003,0.0
World,3,Neoplasms,"Tracheal, bronchus, and lung cancer",0.0,0.0003,0.0003,0.0
World,3,Neoplasms,Breast cancer,0.0,0.0002,0.0002,0.045
World,3,Neoplasms,Stomach cancer,0.0,0.0002,0.0002,0.0
World,3,Neoplasms,Bladder cancer,0.0,0.0001,0.0001,0.038
World,3,Neoplasms,Other non-Hodgkin lymphoma,0.0,0.0001,0.0001,0.0382
World,3,Neoplasms,Uterine cancer,0.0,0.0001,0.0001,0.0429
World,3,Neoplasms,Esophageal cancer,0.0,0.0001,0.0001,0.13
World,3,Neoplasms,Non-melanoma skin cancer (squamous-cell carcinoma),0.0,0.0001,0.0001,0.0
World,3,Neoplasms,Cervical cancer,0.0,0.0001,0.0001,0.0786
World,3,Neoplasms,Ovarian cancer,0.0,0.0001,0.0001,0.0623
World,3,Neoplasms,Pancreatic cancer,0.0,0.0001,0.0,0.1599
World,3,Neoplasms,Kidney cancer,0.0,0.0001,0.0,0.0858
World,3,Neoplasms,Chronic lymphoid leukemia,0.0,0.0001,0.0,0.0281
World,3,Neoplasms,Multiple myeloma,0.0,0.0,0.0,0.0494
World,3,Neoplasms,Malignant skin melanoma,0.0,0.0,0.0,0.0619
World,3,Neoplasms,Brain and central nervous system cancer,0.0,0.0,0.0,0.1049
World,3,Neoplasms,Lip and oral cavity cancer,0.0,0.0,0.0,0.0946
World,3,Neoplasms,Other malignant neoplasms,0.0,0.0,0.0,0.1076
World,3,Neoplasms,Liver cancer due to hepatitis B,0.0,0.0,0.0,0.1533
World,3,Neoplasms,Nasopharynx cancer,0.0,0.0,0.0,0.0606
World,3,Neoplasms,Larynx cancer,0.0,0.0,0.0,0.0676
World,3,Neoplasms,Gallbladder and biliary tract cancer,0.0,0.0,0.0,0.1471
World,3,Neoplasms,Malignant neoplasm of bone and articular cartilage,0.0,0.0,0.0,0.0301
World,3,Neoplasms,Other pharynx cancer,0.0,0.0,0.0,0.1277
World,3,Neoplasms,Soft tissue and other extraosseous sarcomas,0.0,0.0,0.0,0.0532
World,3,Neoplasms,Acute lymphoid leukemia,0.0,0.0,0.0,0.0561
World,3,Neoplasms,Thyroid cancer,0.0,0.0,0.0,0.0424
World,3,Neoplasms,Acute myeloid leukemia,0.0,0.0,0.0,0.1365
World,3,Neoplasms,Liver cancer due to hepatitis C,0.0,0.0,0.0,0.1532
World,3,Neoplasms,Other leukemia,0.0,0.0,0.0,0.0315
World,3,Neoplasms,Testicular cancer,0.0,0.0,0.0,0.0401
World,3,Neoplasms,Liver cancer due to alcohol use,0.0,0.0,0.0,0.1539
World,3,Neoplasms,Hodgkin lymphoma,0.0,0.0,0.0,0.0553
World,3,Neoplasms,Mesothelioma,0.0,0.0,0.0,0.1108
World,3,Neoplasms,Other eye cancers,0.0,0.0,0.0,0.0428
World,3,Neoplasms,Chronic myeloid leukemia,0.0,0.0,0.0,0.1302
World,3,Neoplasms,Liver cancer due to NASH,0.0,0.0,0.0,0.1552
World,3,Neoplasms,Burkitt lymphoma,0.0,0.0,0.0,0.0544
World,3,Neoplasms,Liver cancer due to other causes,0.0,0.0,0.0,0.1535
World,3,Neoplasms,Neuroblastoma and other peripheral nervous cell tumors,0.0,0.0,0.0,0.0631
World,3,Neoplasms,Retinoblastoma,0.0,0.0,0.0,0.0092
World,3,Neoplasms,Hepatoblastoma,0.0,0.0,0.0,0.0245
World,3,Neurological disorders,Migraine,0.0,0.0161,0.0161,0.0
World,3,Neurological disorders,Alzheimer's disease and other dementias,0.0,0.0054,0.0054,0.0
World,3,Neurological disorders,Idiopathic epilepsy,0.0014,0.0025,0.0011,0.5505
World,3,Neurological disorders,Tension-type headache,0.0,0.0018,0.0018,0.0
World,3,Neurological disorders,Parkinson's disease,0.0,0.001,0.001,0.0
World,3,Neurological disorders,Multiple sclerosis,0.0001,0.0004,0.0004,0.1526
World,3,Neurological disorders,Motor neuron disease,0.0,0.0,0.0,0.1575
World,3,Neurological disorders,Other neurological disorders,0.0,0.0,0.0,0.0
World,3,Nutritional deficiencies,Iodine deficiency,0.0,0.0002,0.0002,0.0
World,3,Nutritional deficiencies,Vitamin A deficiency,0.0,0.0002,0.0002,0.0
World,3,Nutritional deficiencies,Protein-energy malnutrition,0.0,0.0,0.0,0.0
World,3,Other infectious diseases,Meningitis,0.0,0.0003,0.0003,0.116
World,3,Other infectious diseases,Encephalitis,0.0001,0.0002,0.0002,0.2308
World,3,Other infectious diseases,Other unspecified infectious diseases,0.0,0.0,0.0,0.0
World,3,Other infectious diseases,Tetanus,0.0,0.0,0.0,0.2877
World,3,Other non-communicable diseases,Other gynecological diseases,0.0,0.0053,0.0053,0.0
World,3,Other non-communicable diseases,Congenital musculoskeletal and limb anomalies,0.0,0.0015,0.0015,0.0
World,3,Other non-communicable diseases,Other congenital birth defects,0.0,0.001,0.001,0.0
World,3,Other non-communicable diseases,Sickle cell disorders,0.0,0.0006,0.0006,0.0196
World,3,Other non-communicable diseases,Endometriosis,0.0,0.0004,0.0004,0.0
World,3,Other non-communicable diseases,Other chromosomal abnormalities,0.0,0.0002,0.0002,0.0377
World,3,Other non-communicable diseases,Neural tube defects,0.0,0.0002,0.0002,0.0718
World,3,Other non-communicable diseases,Congenital heart anomalies,0.0,0.0002,0.0002,0.0
World,3,Other non-communicable diseases,Urogenital congenital anomalies,0.0,0.0001,0.0001,0.0
World,3,Other non-communicable diseases,Down syndrome,0.0,0.0001,0.0001,0.0033
World,3,Other non-communicable diseases,Thyroid diseases,0.0,0.0,0.0,0.0
World,3,Other non-communicable diseases,Uterine fibroids,0.0,0.0,0.0,0.0
World,3,Other non-communicable diseases,Other hemoglobinopathies and hemolytic anemias,0.0,0.0,0.0,0.0
World,3,Other non-communicable diseases,Thalassemias,0.0,0.0,0.0,0.0
World,3,Other non-communicable diseases,G6PD deficiency,0.0,0.0,0.0,0.0
World,3,Other non-communicable diseases,Digestive congenital anomalies,0.0,0.0,0.0,0.0
World,3,Respiratory infections and tuberculosis,COVID-19,0.0003,0.0075,0.0072,0.0398
World,3,Respiratory infections and tuberculosis,Drug-susceptible tuberculosis,0.0,0.0025,0.0025,0.0
World,3,Respiratory infections and tuberculosis,Multidrug-resistant tuberculosis without extensive drug resistance,0.0,0.0001,0.0001,0.0
World,3,Respiratory infections and tuberculosis,Otitis media,0.0,0.0,0.0,0.0
World,3,Respiratory infections and tuberculosis,Upper respiratory infections,0.0,0.0,0.0,0.0
World,3,Respiratory infections and tuberculosis,Extensively drug-resistant tuberculosis,0.0,0.0,0.0,0.0
World,3,Respiratory infections and tuberculosis,Lower respiratory infections,0.0,0.0,0.0,0.0
World,3,Sense organ diseases,Age-related and other hearing loss,0.0,0.0051,0.0051,0.0
World,3,Sense organ diseases,Cataract,0.0,0.0044,0.0044,0.0
World,3,Sense organ diseases,Refraction disorders,0.0,0.002,0.002,0.0
World,3,Sense organ diseases,Other vision loss,0.0,0.0018,0.0018,0.0
World,3,Sense organ diseases,Glaucoma,0.0,0.0006,0.0006,0.0
World,3,Sense organ diseases,Age-related macular degeneration,0.0,0.0004,0.0004,0.0
World,3,Skin and subcutaneous diseases,Urticaria,0.0,0.0019,0.0019,0.0
World,3,Skin and subcutaneous diseases,Psoriasis,0.0006,0.0013,0.0008,0.4358
World,3,Skin and subcutaneous diseases,Atopic dermatitis,0.0002,0.0013,0.0011,0.1609
World,3,Skin and subcutaneous diseases,Contact dermatitis,0.0,0.0009,0.0009,0.0
World,3,Skin and subcutaneous diseases,Acne vulgaris,0.0,0.0005,0.0005,0.0
World,3,Substance use disorders,Opioid use disorders,0.002,0.0036,0.0016,0.5519
World,3,Substance use disorders,Alcohol use disorders,0.0008,0.0021,0.0013,0.3914
World,3,Substance use disorders,Cocaine use disorders,0.0,0.0005,0.0005,0.0303
World,3,Substance use disorders,Amphetamine use disorders,0.0,0.0004,0.0004,0.0194
World,3,Substance use disorders,Cannabis use disorders,0.0,0.0002,0.0002,0.0
